audio_id,file_name,category,resolved_path,duration,rms_mean,rms_std,zcr_mean,zcr_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_rolloff_mean,spectral_rolloff_std
audio_0360,audio_0360.mp3,ambient,..\..\data\raw\audio\audio_0360.mp3,9.79310657596372,0.00408513518050313,0.001464999746531248,0.11993205716824644,0.05721903346580557,2080.0446973466383,753.6065699970331,2171.270349012845,717.540828868837,4287.862855450237,1643.2891313800333
audio_0361,audio_0361.mp3,ambient,..\..\data\raw\audio\audio_0361.mp3,26.231292517006803,0.009914129972457886,0.0017528164898976684,0.15531189504977877,0.05057581197536463,2410.7140922652106,351.99437793452796,2161.0389092172295,180.09739088285536,4576.310646259679,603.8506883727584
audio_0362,audio_0362.mp3,ambient,..\..\data\raw\audio\audio_0362.mp3,21.820272108843536,0.010484551079571247,0.002303764456883073,0.11305061502659575,0.05411931055894911,2008.2988439452595,402.27600498688133,2036.1044087984772,134.83021563833725,4080.2098310754654,649.0442220550649
audio_0363,audio_0363.mp3,ambient,..\..\data\raw\audio\audio_0363.mp3,14.658956916099774,0.008665086701512337,0.0016131375450640917,0.1741587964794304,0.07209072331591919,2478.005899065485,661.6071019691619,2234.965777633125,295.3343107199469,4953.607757182061,1156.8613715842657
audio_0364,audio_0364.mp3,ambient,..\..\data\raw\audio\audio_0364.mp3,14.854467120181406,0.026923775672912598,0.012785311788320541,0.12210159301757813,0.10708583006335011,2218.430297060214,879.0226312439216,2075.0592005775516,237.89003639575776,4308.5247802734375,865.5688528331524
audio_0365,audio_0365.mp3,ambient,..\..\data\raw\audio\audio_0365.mp3,9.414467120181406,0.010037899017333984,0.0017519344110041857,0.12035892279864532,0.0437156954166156,2109.5256423178234,324.9848142981019,2108.8532859507254,137.30978359286885,4217.935496363147,569.7335026733001
audio_0366,audio_0366.mp3,ambient,..\..\data\raw\audio\audio_0366.mp3,19.921904761904763,0.011878744699060917,0.009898685850203037,0.23987300134761072,0.10471668071066467,2902.3536589980004,929.2360646206355,1859.2623926325753,356.3795925908155,4550.972208943401,1053.3784722916694
audio_0367,audio_0367.mp3,ambient,..\..\data\raw\audio\audio_0367.mp3,19.921904761904763,0.016343651339411736,0.008968442678451538,0.17733544125145687,0.0999664628755103,2519.801961502134,808.8424716138896,2072.3944447814224,273.76963470749223,4480.625392673733,947.2488104412882
audio_0368,audio_0368.mp3,ambient,..\..\data\raw\audio\audio_0368.mp3,7.0,0.00142361456528306,0.004380259662866592,0.048674526593543044,0.04494303914272294,1420.770246587262,718.0425425074571,1703.84109530842,923.1031102474577,2765.519259623344,2066.573929431247
audio_0369,audio_0369.mp3,ambient,..\..\data\raw\audio\audio_0369.mp3,30.0,0.007716367021203041,0.002279967535287142,0.22342192942143962,0.07098042429143034,3291.7929110296773,417.227214510981,2812.0511513511406,279.5789323000594,6557.352015256143,816.2178575484975
audio_0370,audio_0370.mp3,ambient,..\..\data\raw\audio\audio_0370.mp3,22.038730158730157,0.0025407825596630573,0.0003153390425723046,0.05408974095394737,0.014771271271437644,1889.879270785251,174.17826485388267,2697.2322864829584,93.47576428420587,4909.048982319079,501.00880841935054
audio_0371,audio_0371.mp3,ambient,..\..\data\raw\audio\audio_0371.mp3,28.73310657596372,0.003539265599101782,0.000834117759950459,0.07174736848747981,0.06525317894246263,2050.5772561598324,504.5017043319672,2734.4623775008718,232.04380450593206,5105.578120267064,1019.7043551667028
audio_0372,audio_0372.mp3,ambient,..\..\data\raw\audio\audio_0372.mp3,25.402267573696147,0.0035661314614117146,0.0005855336203239858,0.04728026451096892,0.020551688224036756,1848.7805960168446,183.33335664086079,2769.63487673092,116.31415197069698,4996.785690056558,663.9674042228803
audio_0373,audio_0373.mp3,ambient,..\..\data\raw\audio\audio_0373.mp3,22.097097505668934,0.00395893445238471,0.0019202388357371092,0.32246565618434875,0.11803050173591587,3999.1707271281784,788.7773652557594,2625.0266712545595,294.44412331902663,6731.195606904871,795.4623652824956
audio_0374,audio_0374.mp3,ambient,..\..\data\raw\audio\audio_0374.mp3,23.313605442176872,0.0024775557685643435,0.0003169303818140179,0.11656949626865672,0.05710238807762638,2579.735349683467,527.5060790939161,2919.3756909840045,233.26219258771948,6211.900580107276,944.9576221633075
audio_0375,audio_0375.mp3,ambient,..\..\data\raw\audio\audio_0375.mp3,16.487120181405896,0.014159558340907097,0.003287737024948001,0.20055173720991562,0.08369868733995658,3257.4683877033904,483.58474208442664,2742.9735418353703,200.9044321243845,6378.931282140032,615.3163363336009
audio_0376,audio_0376.mp3,ambient,..\..\data\raw\audio\audio_0376.mp3,22.097097505668934,0.006877755746245384,0.001668752869591117,0.20756825679490545,0.08724075037818182,3309.965045236951,519.63044587247,2765.4446737470453,202.4736721602055,6443.256871840533,648.3232969050391
audio_0377,audio_0377.mp3,ambient,..\..\data\raw\audio\audio_0377.mp3,13.47124716553288,0.007135845720767975,0.006142240948975086,0.3045152148773666,0.07318439082078283,3678.2248160511003,608.3412165984249,2205.2712566228306,468.9005251830743,5838.666874529367,988.9568594435116
audio_0378,audio_0378.mp3,ambient,..\..\data\raw\audio\audio_0378.mp3,20.097369614512473,0.005918517708778381,0.0015419427072629333,0.22006204442118937,0.07523037596153746,3375.8151918371514,515.0383052264888,2761.632266757735,256.3723288628959,6484.726607606813,842.0584189825585
audio_0379,audio_0379.mp3,ambient,..\..\data\raw\audio\audio_0379.mp3,12.14312925170068,0.005913460161536932,0.003403672017157078,0.2944457307600382,0.07519064026334482,3647.0221699729777,586.172386765328,2192.0033191198827,339.9627899406697,5840.521088521749,830.2304288049446
audio_0380,audio_0380.mp3,tense,..\..\data\raw\audio\audio_0380.mp3,26.48281179138322,0.07083400338888168,0.04883283004164696,0.020556169889351446,0.031185963182337056,376.0299435348672,413.17053294497435,756.3136718026433,433.0841338080811,494.83904692292947,961.5755500579247
audio_0381,audio_0381.mp3,tense,..\..\data\raw\audio\audio_0381.mp3,6.9044897959183675,0.14932593703269958,0.11699030548334122,0.09900639681208054,0.07857583837213926,1511.7196344201486,1008.2253376431058,1548.4515026884478,653.4664311886555,2765.1017361839345,1916.1521723577148
audio_0382,audio_0382.mp3,tense,..\..\data\raw\audio\audio_0382.mp3,16.614739229024945,0.06749369204044342,0.05843761935830116,0.08812249039804469,0.07666275491295285,1402.6605598614622,895.1080366472062,1477.9153935073696,600.4722857771815,2342.9087377793294,1752.9734671499732
audio_0383,audio_0383.mp3,tense,..\..\data\raw\audio\audio_0383.mp3,10.75954648526077,0.10070925951004028,0.0580495223402977,0.11394947972790949,0.023156154367640146,2384.921976223262,154.80336486008213,1752.5147373885513,65.70705897631048,4325.250138907597,236.38367800346796
audio_0384,audio_0384.mp3,tense,..\..\data\raw\audio\audio_0384.mp3,8.886938775510204,0.07275493443012238,0.06071920692920685,0.37115366963120106,0.023343704259267885,4442.181427459593,90.78145979013831,762.9964601587836,216.3933430872113,5237.3753799159595,284.0140338019168
audio_0385,audio_0385.mp3,tense,..\..\data\raw\audio\audio_0385.mp3,12.861179138321996,0.18237580358982086,0.029430346563458443,0.19368636479016246,0.02728653105912727,3046.6632467268146,203.99785780760539,2102.5369374408187,87.2384222800682,5141.538103564982,803.137509648316
audio_0386,audio_0386.mp3,tense,..\..\data\raw\audio\audio_0386.mp3,28.02185941043084,0.13547168672084808,0.07892514765262604,0.02186747553334714,0.0054441315926758325,374.7638932014261,135.37412210729605,563.5328827112174,231.95013143946895,649.6801090319491,323.0574619175764
audio_0387,audio_0387.mp3,tense,..\..\data\raw\audio\audio_0387.mp3,11.491700680272109,0.15859520435333252,0.027094481512904167,0.009610755997474747,0.0027005215931651893,233.5119798705132,27.394007933339466,392.5576233689709,24.000898410346537,419.33194247159093,98.42164893337072
audio_0388,audio_0388.mp3,tense,..\..\data\raw\audio\audio_0388.mp3,13.2,0.09888908267021179,0.025304211303591728,0.005876537785588752,0.0009257465590475443,77.70674135394194,42.67611513920907,143.14142691637136,115.89425549130209,110.0691059561731,68.03508320362535
audio_0389,audio_0389.mp3,tense,..\..\data\raw\audio\audio_0389.mp3,9.994920634920636,0.17805349826812744,0.029457418248057365,0.009665929524361948,0.002127462982991708,228.72110945725277,21.411049817560695,354.0659633769019,20.312138759365354,369.9364328052494,47.22263415422024
audio_0390,audio_0390.mp3,tense,..\..\data\raw\audio\audio_0390.mp3,8.73328798185941,0.16535429656505585,0.03217054530978203,0.010718874336870026,0.00344268574936715,361.3414816509964,40.614428917339204,634.5320881262476,35.515862241084534,609.1269090890252,100.26344664014582
audio_0391,audio_0391.mp3,tense,..\..\data\raw\audio\audio_0391.mp3,12.8,0.1414598673582077,0.024500712752342224,0.02548615828804348,0.006750384773751254,415.4943645096189,169.53125644877173,568.094525065005,229.2653343730092,649.0973431131114,502.8666800159267
audio_0392,audio_0392.mp3,tense,..\..\data\raw\audio\audio_0392.mp3,11.52766439909297,0.060390982776880264,0.11645537614822388,0.23385036783199195,0.2364709768270454,2961.2990056298054,2223.453776081959,2213.1528373194196,835.8840927404273,5022.695450044014,3545.3838940721757
audio_0393,audio_0393.mp3,tense,..\..\data\raw\audio\audio_0393.mp3,7.817414965986394,0.060291215777397156,0.056422874331474304,0.04829347876483679,0.0467886574695679,1189.6899280066057,875.4768408309052,1773.1259453779805,721.2674485188229,2251.881041937129,2297.5719826675804
audio_0394,audio_0394.mp3,tense,..\..\data\raw\audio\audio_0394.mp3,4.000181405895692,0.10178711265325546,0.07570390403270721,0.051701363800578035,0.013968524660633022,1165.2811432919975,302.8142688157868,1595.500867621006,345.4100245254303,2407.2378522398844,879.9390640647886
audio_0395,audio_0395.mp3,tense,..\..\data\raw\audio\audio_0395.mp3,8.688072562358277,0.15658724308013916,0.12572404742240906,0.07344270833333333,0.03169026573629615,2103.0849092865756,821.6025331832658,2628.5630325083275,525.5065507053613,4836.0416015625,2304.262494270411
audio_0396,audio_0396.mp3,tense,..\..\data\raw\audio\audio_0396.mp3,10.365079365079366,0.1273239254951477,0.1283491551876068,0.17073567708333334,0.22958131229768075,2062.3163696303,2255.8704343292093,1575.3961513820218,1198.477384917675,3564.539966967282,3684.449692646993
audio_0397,audio_0397.mp3,tense,..\..\data\raw\audio\audio_0397.mp3,10.920498866213151,0.19932161271572113,0.1376836895942688,0.055214138800424625,0.12317511116736608,1122.380546736331,1563.695044933505,1287.4480126451313,1078.6552422526465,1883.5609387440286,2987.267831082931
audio_0398,audio_0398.mp3,tense,..\..\data\raw\audio\audio_0398.mp3,9.252380952380953,0.14727093279361725,0.14502529799938202,0.04172173598057644,0.05024172040373286,1820.7462142790055,1661.5973040468937,2211.8712728058654,1061.3040825394557,3626.9955283717104,3308.7594323582175
audio_0399,audio_0399.mp3,tense,..\..\data\raw\audio\audio_0399.mp3,10.046303854875283,0.11536447703838348,0.08680028468370438,0.12838188329965358,0.12519529041081864,2377.1974485515084,1196.7559662652025,2355.5196481322955,455.07164531249055,4764.109298318418,1962.2918653126253
audio_0400,audio_0400.mp3,tense,..\..\data\raw\audio\audio_0400.mp3,12.649478458049886,0.11664777994155884,0.02939690463244915,0.0060036195527522936,0.004875076231077125,95.59822935112923,107.61006783928896,169.60295954710008,206.66677293163502,146.42578125,248.20141995325162
audio_0401,audio_0401.mp3,tense,..\..\data\raw\audio\audio_0401.mp3,7.041088435374149,0.1826937347650528,0.21452787518501282,0.11060855263157894,0.08554913770379796,1839.3940720545065,1419.4596516406534,1659.4907722339476,1176.4487326859821,3416.483507658306,3389.488863586893
audio_0402,audio_0402.mp3,tense,..\..\data\raw\audio\audio_0402.mp3,27.80766439909297,0.022165102884173393,0.03158526495099068,0.16824631221306344,0.17668644782602413,2091.639606952411,1643.2629212495137,1683.604219435472,1126.4991966040134,3779.2928399546117,3163.587499978362
audio_0403,audio_0403.mp3,tense,..\..\data\raw\audio\audio_0403.mp3,21.34548752834467,0.02965424582362175,0.0062734205275774,0.011359438688858695,0.0019650842029574835,122.11862931741622,15.076706737906626,205.71756464891916,60.81587099661798,197.9650348165761,10.884410000910542
audio_0404,audio_0404.mp3,tense,..\..\data\raw\audio\audio_0404.mp3,5.038956916099774,0.024027684703469276,0.061262961477041245,0.2891319344896789,0.23471072959418177,3626.07621182526,2025.5204699034646,2414.082637886483,766.2169317354941,6226.651644925459,3104.621900369121
audio_0405,audio_0405.mp3,tense,..\..\data\raw\audio\audio_0405.mp3,5.3318820861678,0.053401265293359756,0.05791005864739418,0.09509171195652173,0.07768235151744718,2092.8898160429544,1207.504141958311,2154.524416158909,818.4796098597428,4148.512015964674,2528.2847459978775
audio_0406,audio_0406.mp3,tense,..\..\data\raw\audio\audio_0406.mp3,3.634512471655329,0.11880523711442947,0.10740570724010468,0.07694006269904459,0.06316767951896418,1218.1998760468996,843.8456132407312,1171.724417064988,639.7882171142153,2151.6058854996018,1675.803510223105
audio_0407,audio_0407.mp3,tense,..\..\data\raw\audio\audio_0407.mp3,16.962086167800454,0.1686101108789444,0.2282174825668335,0.33317747520519836,0.2494998786169279,3906.2328592079557,2148.9708426657976,2480.3274944408404,612.3214090241813,6590.780301491963,2887.817117337291
audio_0408,audio_0408.mp3,tense,..\..\data\raw\audio\audio_0408.mp3,4.091700680272109,0.10513445734977722,0.07017384469509125,0.09885626324152542,0.17224204916540292,1699.4510158613741,1851.9854128331526,1852.8603977832695,737.5485461281042,2888.612288135593,2921.403357592222
audio_0409,audio_0409.mp3,tense,..\..\data\raw\audio\audio_0409.mp3,10.425759637188209,0.15649552643299103,0.1260199099779129,0.06523003472222222,0.029413007352309978,2034.481839458174,830.8941323274123,2636.632472520712,529.1166775720138,4766.75732421875,2387.0718486504343
audio_0410,audio_0410.mp3,chaotic,..\..\data\raw\audio\audio_0410.mp3,14.405124716553289,0.07678382843732834,0.008427518419921398,0.12042226499597423,0.08489644596668708,3538.7639242543532,1013.2769302150144,2627.2578853741948,519.7037835805172,6531.287505661232,2056.2996492145967
audio_0411,audio_0411.mp3,chaotic,..\..\data\raw\audio\audio_0411.mp3,17.4962358276644,0.12673915922641754,0.038932278752326965,0.12831629745523873,0.13750252049766387,2421.7765384988184,1558.0553129574855,1945.686045498765,801.4551661246877,4390.060368140749,2373.956107170196
audio_0412,audio_0412.mp3,chaotic,..\..\data\raw\audio\audio_0412.mp3,5.801451247165533,0.1449115127325058,0.02815292403101921,0.023955078125,0.017650731667544498,557.4597232824227,317.64011374210725,748.8989663674896,273.44103257729404,1085.7041015625,651.5883220753702
audio_0413,audio_0413.mp3,chaotic,..\..\data\raw\audio\audio_0413.mp3,4.365351473922902,0.0007952336454764009,0.0001400027103954926,0.7316313244047619,0.04416251545814868,6294.352635302248,92.80846787391306,3027.709838520835,46.47177025967336,9638.8427734375,96.93994498597401
audio_0414,audio_0414.mp3,chaotic,..\..\data\raw\audio\audio_0414.mp3,5.990748299319728,5.264331412035972e-05,0.00019316688121762127,0.6766201888272201,0.048313132623620324,6325.499760158653,215.86807169564244,3052.193173361906,79.90158549627314,9688.611169763513,113.90773446826586
audio_0415,audio_0415.mp3,chaotic,..\..\data\raw\audio\audio_0415.mp3,16.66453514739229,0.18824195861816406,0.13183952867984772,0.03593219555188022,0.039111466578273864,1039.0486091136934,681.7169156604831,1345.4063830172995,440.065708123875,2133.196664454213,1355.9511152434918
audio_0416,audio_0416.mp3,chaotic,..\..\data\raw\audio\audio_0416.mp3,6.5,0.11151182651519775,0.06623131781816483,0.20314592633928572,0.1726133501274543,3718.813737700371,1892.2349393220536,2619.8822267017013,1265.700309723973,6964.222412109375,3419.089302367045
audio_0417,audio_0417.mp3,chaotic,..\..\data\raw\audio\audio_0417.mp3,22.5,0.0729571208357811,0.038665469735860825,0.3100157620614035,0.12769193586179092,4285.669848590964,1016.5603342851964,3034.821613310649,509.5330657630618,8090.962186169698,1517.2235600497627
audio_0418,audio_0418.mp3,chaotic,..\..\data\raw\audio\audio_0418.mp3,3.0,0.04239702597260475,0.034962281584739685,0.05571664663461538,0.09150809200358033,2542.438916103831,1793.8705435201957,2193.7596562236045,1385.2237682754128,5304.7874098557695,3592.2484337107862
audio_0419,audio_0419.mp3,chaotic,..\..\data\raw\audio\audio_0419.mp3,15.630022675736962,0.07122362405061722,0.02777559496462345,0.06353596763724036,0.0538994649920501,1572.941079954924,786.3916567611016,1909.4598777217825,478.5101636379077,3099.726953704562,1700.7167453296524
audio_0420,audio_0420.mp3,chaotic,..\..\data\raw\audio\audio_0420.mp3,3.86,0.06440182030200958,0.032245319336652756,0.20453721463323354,0.19034670006422502,2551.1883743583107,1972.091751816217,1911.5383580255748,678.144907330478,4071.7739813342064,3263.026201611204
audio_0421,audio_0421.mp3,chaotic,..\..\data\raw\audio\audio_0421.mp3,4.8,0.07316508889198303,0.024331869557499886,0.13877330540458938,0.13732518741542216,2148.539100981749,1568.0117628737432,2105.818479564055,705.5805481036587,3968.298870584239,3072.6707610377784
audio_0422,audio_0422.mp3,chaotic,..\..\data\raw\audio\audio_0422.mp3,5.8,0.07702486217021942,0.03642932325601578,0.068240234375,0.09419938334609429,1419.1166173080146,1173.5082584682254,1779.1664055614103,639.8198228155162,2666.155078125,2497.5404388302536
audio_0423,audio_0423.mp3,chaotic,..\..\data\raw\audio\audio_0423.mp3,17.93002267573696,0.3686967194080353,0.1480923444032669,0.037278662677878396,0.056383061377932156,1076.9828963046807,1520.5606844089355,1081.3639808364019,596.2089773541301,1582.1054396931597,2177.847622455345
audio_0424,audio_0424.mp3,chaotic,..\..\data\raw\audio\audio_0424.mp3,6.78,0.1297524869441986,0.09638661891222,0.05465907266695205,0.08170340187878412,2743.1535685464564,1937.1782484472367,2083.444406559744,872.1564332338912,4636.2756180436645,2997.7995447983485
audio_0425,audio_0425.mp3,chaotic,..\..\data\raw\audio\audio_0425.mp3,3.06,0.24579423666000366,0.11787852644920349,0.02083703243371212,0.04337547043963906,903.2882122788199,1463.0133184558429,1023.0936262255954,733.4943398711657,1493.0503151633523,2391.7481832715907
audio_0426,audio_0426.mp3,chaotic,..\..\data\raw\audio\audio_0426.mp3,11.4,0.2636813223361969,0.1137244775891304,0.04604860138747454,0.07282097008631848,1406.9969576405479,1792.6628971188195,1233.9447299607928,740.3223563509284,2094.0053283318484,2549.7427820228554
audio_0427,audio_0427.mp3,chaotic,..\..\data\raw\audio\audio_0427.mp3,3.2900226757369615,0.19864869117736816,0.11699812114238739,0.03902123679577465,0.050568287794719245,1685.5253810098532,1375.9744048586501,1551.2735299490378,803.976351133074,2818.499154104313,2518.5499844165497
audio_0428,audio_0428.mp3,chaotic,..\..\data\raw\audio\audio_0428.mp3,6.4956916099773245,0.18096521496772766,0.10269581526517868,0.26561453683035713,0.08437667860868453,3599.523945563306,822.7264116130087,2306.7833733561442,358.00642323333267,6051.214599609375,1397.3665967802378
audio_0429,audio_0429.mp3,chaotic,..\..\data\raw\audio\audio_0429.mp3,12.568798185941043,0.2718697786331177,0.0874742791056633,0.05062899994234318,0.032619292815393525,1380.8474000773124,548.1624485947697,1535.2586894387546,635.5832704192162,2845.3624992792898,1203.233548074682
audio_0430,audio_0430.mp3,chaotic,..\..\data\raw\audio\audio_0430.mp3,20.83986394557823,0.12643484771251678,0.02685592696070671,0.0612396036330735,0.06758902193750958,1619.7017087305571,1038.69913329856,1959.2537854507075,639.1061975989477,3225.892037644418,2052.681079144123
audio_0431,audio_0431.mp3,chaotic,..\..\data\raw\audio\audio_0431.mp3,12.60530612244898,0.1159486249089241,0.031155047938227654,0.08007362885589318,0.07310031050320959,1975.1601869032502,1175.4259211353467,2204.2200205497156,642.1370367687123,4043.3645006042816,2271.1012165028997
audio_0432,audio_0432.mp3,chaotic,..\..\data\raw\audio\audio_0432.mp3,28.71374149659864,0.04535647854208946,0.07050812989473343,0.11348690443108327,0.04118668355813906,1967.6076728957296,570.608013535636,1900.553915281861,544.2610253325664,3592.98988780189,1335.8169217568307
audio_0433,audio_0433.mp3,chaotic,..\..\data\raw\audio\audio_0433.mp3,7.564807256235827,0.09477601200342178,0.049881353974342346,0.10946336991947853,0.10743937845028004,2428.9490579585886,1251.7923822378596,2353.5092393276373,606.0249681846165,4943.0920934384585,2279.292566415325
audio_0434,audio_0434.mp3,chaotic,..\..\data\raw\audio\audio_0434.mp3,5.492789115646259,0.11346907913684845,0.028833728283643723,0.14965305247890295,0.1460824069267265,2845.2603863124023,1492.5839299691868,2487.106383861001,477.7278029056207,5515.316579311709,2258.6401008969588
audio_0435,audio_0435.mp3,chaotic,..\..\data\raw\audio\audio_0435.mp3,4.275374149659864,0.15174828469753265,0.10222246497869492,0.1911792652027027,0.05844093006829631,3020.501981631777,543.1399380030463,2321.546465180464,265.1963029209568,5434.805875211148,993.8823822451404
audio_0436,audio_0436.mp3,chaotic,..\..\data\raw\audio\audio_0436.mp3,3.7970068027210884,0.284345805644989,0.03462706506252289,0.06753763338414634,0.0077128226916285455,2621.347802374517,139.22452814449684,2769.987509879048,71.09644697368562,5983.867068407012,369.7188453298801
audio_0437,audio_0437.mp3,chaotic,..\..\data\raw\audio\audio_0437.mp3,20.44063492063492,0.13638660311698914,0.041818767786026,0.07363347758229286,0.05358849898179415,2155.250349410747,737.2221670287588,2495.3459849530263,363.68655899307726,4782.961921821793,1514.84204784381
audio_0438,audio_0438.mp3,chaotic,..\..\data\raw\audio\audio_0438.mp3,24.90517006802721,0.1835259199142456,0.03914063796401024,0.08926445640144455,0.0828942433756506,1781.2172149556898,1126.7775419026125,1779.9426648425085,683.2075588253014,3374.2107864195013,2189.6221313798496
audio_0439,audio_0439.mp3,chaotic,..\..\data\raw\audio\audio_0439.mp3,14.321315192743764,0.043613824993371964,0.030042262747883797,0.052570559410453806,0.026784788650083647,1218.0821987221334,527.5231879585356,1682.9064421091548,404.09582819579265,2250.097577112034,1134.5606460752326
audio_0440,audio_0440.mp3,rhythmic,..\..\data\raw\audio\audio_0440.mp3,16.0,0.043813228607177734,0.02842426858842373,0.04892365828804348,0.010650194010040396,1008.455739575013,119.61871099844474,1290.5851777871028,95.05871976703158,1866.3045601222825,248.8929646127628
audio_0441,audio_0441.mp3,rhythmic,..\..\data\raw\audio\audio_0441.mp3,13.71922902494331,0.03710104897618294,0.049519285559654236,0.11388189377115059,0.054131926577593,1982.4148673520458,705.7807273710418,1954.8999014119452,329.6128409895116,4001.222562063769,1348.3482504164176
audio_0442,audio_0442.mp3,rhythmic,..\..\data\raw\audio\audio_0442.mp3,19.658231292517005,0.017386604100465775,0.013613719493150711,0.14831874446576152,0.07306861777778571,3053.7450251012706,1265.2863914111042,2506.0640310532717,616.5085557558058,5705.1420858083675,2590.3224041018393
audio_0443,audio_0443.mp3,rhythmic,..\..\data\raw\audio\audio_0443.mp3,23.420544217687073,0.1293642818927765,0.06871292740106583,0.08002198959365708,0.030272089752024892,1733.8711996507875,377.5658712318564,2101.5579542842975,511.3515534727576,3687.0328421162662,1142.3497479010489
audio_0444,audio_0444.mp3,rhythmic,..\..\data\raw\audio\audio_0444.mp3,8.000136054421768,0.3850306272506714,0.10331680625677109,0.17202926856884057,0.073135152401995,2937.4807722366977,571.0366660776546,2620.672808209426,197.2525572682156,5960.421832540761,1012.7274044775361
audio_0445,audio_0445.mp3,rhythmic,..\..\data\raw\audio\audio_0445.mp3,23.961133786848073,0.035011082887649536,0.013364794664084911,0.019359026768410854,0.009300543616881873,784.0367029785746,545.7938148853408,1401.771325846303,654.7134403714152,1499.4579226471658,1523.0418234999545
audio_0446,audio_0446.mp3,rhythmic,..\..\data\raw\audio\audio_0446.mp3,7.965034013605442,0.3101273775100708,0.1115870401263237,0.040328624636627904,0.023360414277247634,2353.180884584546,854.2187766032923,3006.840762580445,446.8024386824441,6007.450689271439,1861.4326922138716
audio_0447,audio_0447.mp3,rhythmic,..\..\data\raw\audio\audio_0447.mp3,18.36843537414966,0.11660841852426529,0.06167605519294739,0.04007851957070707,0.06337299527050044,1286.6622754172306,1237.9612064643056,1638.350613868625,955.7739434829783,2737.354070490057,2681.061175953686
audio_0448,audio_0448.mp3,rhythmic,..\..\data\raw\audio\audio_0448.mp3,29.69074829931973,0.018047982826828957,0.009883036836981773,0.07316774274335418,0.02772916656970608,1226.5747807140413,343.720139227325,1219.31612695636,167.44255504359788,2544.4956119588055,663.4475215446735
audio_0449,audio_0449.mp3,rhythmic,..\..\data\raw\audio\audio_0449.mp3,8.0,0.3646808862686157,0.22931230068206787,0.005379585597826087,0.0015798945380822336,277.2923539335806,294.7597646786716,694.5874903880939,376.78255481138837,420.0847061820652,743.987172198047
audio_0450,audio_0450.mp3,rhythmic,..\..\data\raw\audio\audio_0450.mp3,8.0,0.3891911506652832,0.19532471895217896,0.1252264492753623,0.12781601747285348,2819.076843584402,1148.6318140735646,2736.690811563858,391.19003882551226,5990.318656589674,1748.4522852287319
audio_0451,audio_0451.mp3,rhythmic,..\..\data\raw\audio\audio_0451.mp3,8.0,0.39360785484313965,0.18389028310775757,0.13544497282608695,0.11701050052373935,2967.8216423553677,953.6116447207972,2719.887049707535,331.6047930216071,6156.373980978261,1322.734199883792
audio_0452,audio_0452.mp3,rhythmic,..\..\data\raw\audio\audio_0452.mp3,8.0,0.37189215421676636,0.21697358787059784,0.1172950634057971,0.16688328347478937,2208.1776944366484,2024.8239461065134,2231.7055765696655,932.9623776298164,4216.9189453125,3589.3991742260323
audio_0453,audio_0453.mp3,rhythmic,..\..\data\raw\audio\audio_0453.mp3,8.0,0.38676637411117554,0.19682364165782928,0.13573652626811594,0.16033158738513234,2701.190094196025,1608.190101017738,2550.4058507092686,604.2092089851997,5432.296620244565,2654.573839308549
audio_0454,audio_0454.mp3,rhythmic,..\..\data\raw\audio\audio_0454.mp3,18.46154195011338,0.013013736344873905,0.01327599585056305,0.10204157997016332,0.11513416056981528,2423.21600884318,1548.8877366459462,2556.9765719382726,682.353256577071,5021.077678431218,2968.9539732405715
audio_0455,audio_0455.mp3,rhythmic,..\..\data\raw\audio\audio_0455.mp3,3.4286167800453513,0.048641011118888855,0.033988382667303085,0.13154560810810811,0.0662170976095143,2502.145552545605,945.1333289255412,1807.8559537498215,600.4175414263941,4294.782813819679,1833.98367267671
audio_0456,audio_0456.mp3,rhythmic,..\..\data\raw\audio\audio_0456.mp3,6.857142857142857,0.033578988164663315,0.03551490604877472,0.10343314505912163,0.07196052717409741,2008.9377140242125,1334.4990401970056,1628.039315858494,875.1916415706274,3431.23589593011,2566.513168462242
audio_0457,audio_0457.mp3,rhythmic,..\..\data\raw\audio\audio_0457.mp3,3.4285714285714284,0.037598978728055954,0.060018524527549744,0.22811642208614866,0.07829931323652832,4433.356034207831,667.5559428737996,3107.4439927837225,196.2319714879775,8091.392063450169,570.674416078881
audio_0458,audio_0458.mp3,rhythmic,..\..\data\raw\audio\audio_0458.mp3,10.746303854875283,0.14455199241638184,0.08718554675579071,0.09263317528347732,0.0492867316221934,2496.6824512946296,1148.2733153948727,2584.7525697518895,785.5088154304982,5421.8791656823705,2366.830143809771
audio_0459,audio_0459.mp3,rhythmic,..\..\data\raw\audio\audio_0459.mp3,5.373151927437641,0.13232122361660004,0.0828830674290657,0.07941305226293104,0.049371113607629254,2194.721024951311,1046.292259457138,2580.7759428549803,635.3465361890021,4918.248564621498,2186.8122512048185
audio_0460,audio_0460.mp3,rhythmic,..\..\data\raw\audio\audio_0460.mp3,23.28358276643991,0.08535853028297424,0.06381551176309586,0.11932513007851446,0.06210398274468789,2816.922723465178,928.3586016491175,2817.8928263821435,377.0877853790313,6114.1093565008105,1711.4067658710023
audio_0461,audio_0461.mp3,rhythmic,..\..\data\raw\audio\audio_0461.mp3,17.910476190476192,0.10800465196371078,0.06640595197677612,0.22210724983808292,0.1363397118066358,4737.68213640599,1439.154516879612,3005.604001992799,335.52840640140954,8316.070050649692,1447.8464568947581
